Date,open,high,low,close,volume,ticker,sector,channel,region,country,lat,lon,returns,rolling_vol_21,rolling_return_21,rolling_sharpe_21,max_drawdown,value_at_risk_95,risk_score,roi,cost,revenue,impressions,conversion_rate,campaign,geo_lat,geo_lon,audit_flag,risk_band,date
2025-05-22,103.06,103.47,101.89,102.97,13417378.0,XOM,Energy,Energy Distribution,North America,USA,29.736,-95.517,-0.006656376615859494,0.1964927808156646,-0.0019171910123564288,-0.009757055726922606,-0.20291935869825364,-0.033092626561655646,0.0,-0.666,1235.64,1227.42,13417,4.67,XOM-Energy_Distribution,29.736,-95.517,OK,Low,2025-05-22
2025-05-23,102.595,103.47,102.07,103.03,12061606.0,XOM,Energy,Energy Distribution,North America,USA,29.736,-95.517,0.0005826939885402727,0.19043390098337434,-0.0024482589911083326,-0.012856214037867532,-0.20291935869825364,-0.033092626561655646,0.0,0.058,1236.36,1237.08,12062,5.03,XOM-Energy_Distribution,29.736,-95.517,OK,Low,2025-05-23
2025-05-27,103.49,103.855,102.9,103.52,13043604.0,XOM,Energy,Energy Distribution,North America,USA,29.736,-95.517,0.00475589634087159,0.19198127852776384,-0.0021954861363287265,-0.01143593871842676,-0.20291935869825364,-0.033092626561655646,0.0,0.476,1242.24,1248.15,13044,5.24,XOM-Energy_Distribution,29.736,-95.517,OK,Low,2025-05-27
2025-05-28,104.29,104.43,101.7918,102.11,14292377.0,XOM,Energy,Energy Distribution,North America,USA,29.736,-95.517,-0.013620556414219442,0.19566765734180946,-0.0028704001965539983,-0.014669773408385683,-0.20291935869825364,-0.02892609848600757,0.0,-1.362,1225.32,1208.63,14292,4.32,XOM-Energy_Distribution,29.736,-95.517,OK,Low,2025-05-28
2025-05-29,102.28,102.845,101.75,102.69,13832487.0,XOM,Energy,Energy Distribution,North America,USA,29.736,-95.517,0.0056801488590736415,0.1979019165476323,-0.002481559715514749,-0.012539341502119668,-0.20291935869825364,-0.02892609848600757,0.0,0.568,1232.28,1239.28,13832,5.28,XOM-Energy_Distribution,29.736,-95.517,OK,Low,2025-05-29
2025-05-30,102.16,102.39,101.185,102.3,28645787.0,XOM,Energy,Energy Distribution,North America,USA,29.736,-95.517,-0.0037978381536664108,0.1800351909787278,-0.0014627044633268424,-0.008124547514156104,-0.20291935869825364,-0.02892609848600757,0.0,-0.38,1227.6,1222.94,28646,4.81,XOM-Energy_Distribution,29.736,-95.517,OK,Low,2025-05-30
2025-06-02,103.75,103.85,102.22,103.05,17290462.0,XOM,Energy,Energy Distribution,North America,USA,29.736,-95.517,0.007331378299120228,0.18237715434477456,-0.0011812126929801894,-0.006476757997589807,-0.20291935869825364,-0.02892609848600757,0.0,0.733,1236.6,1245.67,17290,5.37,XOM-Energy_Distribution,29.736,-95.517,OK,Low,2025-06-02
2025-06-03,102.9,104.66,102.21,103.8,19194335.0,XOM,Energy,Energy Distribution,North America,USA,29.736,-95.517,0.00727802037845704,0.18387517274997509,-0.0010282136583111094,-0.005591911310991542,-0.20291935869825364,-0.02892609848600757,0.0,0.728,1245.6,1254.67,19194,5.36,XOM-Energy_Distribution,29.736,-95.517,OK,Low,2025-06-03
2025-06-04,103.915,104.92,102.3,102.3,15648515.0,XOM,Energy,Energy Distribution,North America,USA,29.736,-95.517,-0.014450867052023142,0.1643912653076008,-0.0003982068835904906,-0.0024223116894038477,-0.20291935869825364,-0.02892609848600757,0.0,-1.445,1227.6,1209.86,15649,4.28,XOM-Energy_Distribution,29.736,-95.517,OK,Low,2025-06-04
2025-06-05,102.98,103.05,101.73,101.83,13942218.0,XOM,Energy,Energy Distribution,North America,USA,29.736,-95.517,-0.004594330400782054,0.15635959351912862,-0.0012809859603927537,-0.008192563894303301,-0.20291935869825364,-0.02892609848600757,0.0,-0.459,1221.96,1216.35,13942,4.77,XOM-Energy_Distribution,29.736,-95.517,OK,Low,2025-06-05
2025-06-06,102.76,104.5,102.675,104.27,15487844.0,XOM,Energy,Energy Distribution,North America,USA,29.736,-95.517,0.02396150446823131,0.17917308300273965,-9.448486081683101e-05,-0.0005273384775959137,-0.20291935869825364,-0.02892609848600757,0.0,2.396,1251.24,1281.22,15488,6.2,XOM-Energy_Distribution,29.736,-95.517,OK,Low,2025-06-06
2025-06-09,104.33,105.845,103.83,104.97,17087328.0,XOM,Energy,Energy Distribution,North America,USA,29.736,-95.517,0.006713340366356624,0.17368887302253228,-0.00043940201991362243,-0.002529822505421057,-0.20291935869825364,-0.02892609848600757,0.0,0.671,1259.64,1268.1,17087,5.34,XOM-Energy_Distribution,29.736,-95.517,OK,Low,2025-06-09
2025-06-10,106.075,107.645,105.9272,107.22,17634793.0,XOM,Energy,Energy Distribution,North America,USA,29.736,-95.517,0.021434695627322142,0.18516422681426234,2.461238440610276e-05,0.00013292191925814788,-0.20291935869825364,-0.02892609848600757,0.0,2.143,1286.64,1314.22,17635,6.07,XOM-Energy_Distribution,29.736,-95.517,OK,Low,2025-06-10
2025-06-11,107.76,109.39,106.46,109.31,22648191.0,XOM,Energy,Energy Distribution,North America,USA,29.736,-95.517,0.01949263197164708,0.18794689523731517,0.00013189140108561484,0.0007017482301002064,-0.20291935869825364,-0.02892609848600757,0.0,1.949,1311.72,1337.29,22648,5.97,XOM-Energy_Distribution,29.736,-95.517,OK,Low,2025-06-11
2025-06-12,108.92,110.19,108.22,109.73,17469408.0,XOM,Energy,Energy Distribution,North America,USA,29.736,-95.517,0.003842283414143388,0.1881768577667366,0.00018398778101193423,0.0009777386188476208,-0.20291935869825364,-0.02892609848600757,0.0,0.384,1316.76,1321.82,17469,5.19,XOM-Energy_Distribution,29.736,-95.517,OK,Low,2025-06-12
2025-06-13,112.35,112.53,110.68,112.12,28540165.0,XOM,Energy,Energy Distribution,North America,USA,29.736,-95.517,0.021780734530210566,0.1991701812748196,0.0016475009589838104,0.00827182537284811,-0.20291935869825364,-0.02892609848600757,0.0,2.178,1345.44,1374.74,28540,6.09,XOM-Energy_Distribution,29.736,-95.517,OK,Low,2025-06-13
2025-06-16,111.82,113.16,111.13,112.48,22986113.0,XOM,Energy,Energy Distribution,North America,USA,29.736,-95.517,0.003210845522654271,0.19922293335404065,0.0017565017501314228,0.00881676481999153,-0.20291935869825364,-0.02892609848600757,0.0,0.321,1349.76,1354.09,22986,5.16,XOM-Energy_Distribution,29.736,-95.517,OK,Low,2025-06-16
2025-06-17,113.95,114.93,113.11,114.0,19451701.0,XOM,Energy,Energy Distribution,North America,USA,29.736,-95.517,0.013513513513513375,0.20222628038523016,0.002571041522121916,0.012713686456697026,-0.20291935869825364,-0.02892609848600757,0.0,1.351,1368.0,1386.49,19452,5.68,XOM-Energy_Distribution,29.736,-95.517,OK,Low,2025-06-17
2025-06-18,114.61,115.24,112.94,113.19,17968893.0,XOM,Energy,Energy Distribution,North America,USA,29.736,-95.517,-0.007105263157894726,0.19424448828121593,0.0029897412430482254,0.01539164003829983,-0.20291935869825364,-0.02892609848600757,0.0,-0.711,1358.28,1348.63,17969,4.64,XOM-Energy_Distribution,29.736,-95.517,OK,Low,2025-06-18
2025-06-20,113.45,115.035,113.18,114.7,36273288.0,XOM,Energy,Energy Distribution,North America,USA,29.736,-95.517,0.013340401095503163,0.18672694870023607,0.004304823293721214,0.023054108277814813,-0.20291935869825364,-0.02892609848600757,0.0,1.334,1376.4,1394.76,36273,5.67,XOM-Energy_Distribution,29.736,-95.517,OK,Low,2025-06-20
2025-06-23,116.7,116.95,111.16,111.74,26631056.0,XOM,Energy,Energy Distribution,North America,USA,29.736,-95.517,-0.02580645161290329,0.20666662922027398,0.003661257379442673,0.017715764723391075,-0.20291935869825364,-0.02892609848600757,0.0,-2.581,1340.88,1306.28,26631,3.71,XOM-Energy_Distribution,29.736,-95.517,OK,Low,2025-06-23
2025-06-24,109.25,110.94,107.91,108.34,24828277.0,XOM,Energy,Energy Distribution,North America,USA,29.736,-95.517,-0.030427778772149527,0.2359506706061189,0.0025292858481907664,0.010719553547754038,-0.20291935869825364,-0.03153552946445129,0.0,-3.043,1300.08,1260.52,24828,3.48,XOM-Energy_Distribution,29.736,-95.517,OK,Low,2025-06-24
2025-06-25,108.11,109.24,107.7,108.37,17483231.0,XOM,Energy,Energy Distribution,North America,USA,29.736,-95.517,0.00027690603655150525,0.23598483254662123,0.0025147245171436823,0.01065629722896226,-0.20291935869825364,-0.03153552946445129,0.0,0.028,1300.44,1300.8,17483,5.01,XOM-Energy_Distribution,29.736,-95.517,OK,Low,2025-06-25
2025-06-26,108.94,110.435,108.55,109.99,18304841.0,XOM,Energy,Energy Distribution,North America,USA,29.736,-95.517,0.014948786564547234,0.2398150341166403,0.0030001002420806176,0.012510059067528854,-0.20291935869825364,-0.03153552946445129,0.0,1.495,1319.88,1339.61,18305,5.75,XOM-Energy_Distribution,29.736,-95.517,OK,Low,2025-06-26
2025-06-27,109.935,110.1,108.37,109.38,22002079.0,XOM,Energy,Energy Distribution,North America,USA,29.736,-95.517,-0.005545958723520261,0.2343323946944223,0.003384604894018674,0.014443606478021608,-0.20291935869825364,-0.03153552946445129,0.0,-0.555,1312.56,1305.28,22002,4.72,XOM-Energy_Distribution,29.736,-95.517,OK,Low,2025-06-27
2025-06-30,108.64,108.84,107.72,107.8,19199048.0,XOM,Energy,Energy Distribution,North America,USA,29.736,-95.517,-0.014445053940391306,0.2420903959319654,0.002426261903567962,0.010022131998370615,-0.20291935869825364,-0.03153552946445129,0.0,-1.445,1293.6,1274.91,19199,4.28,XOM-Energy_Distribution,29.736,-95.517,OK,Low,2025-06-30
2025-07-01,108.13,109.64,107.15,109.24,15536896.0,XOM,Energy,Energy Distribution,North America,USA,29.736,-95.517,0.013358070500927521,0.24382125400442656,0.0032432099347391016,0.013301588280241645,-0.20291935869825364,-0.027818347793705806,0.0,1.336,1310.88,1328.39,15537,5.67,XOM-Energy_Distribution,29.736,-95.517,OK,Low,2025-07-01
2025-07-02,110.0,111.36,108.825,111.05,11892160.0,XOM,Energy,Energy Distribution,North America,USA,29.736,-95.517,0.01656902233614055,0.24783964941915404,0.003683097746025784,0.014860809215384322,-0.20291935869825364,-0.025900179498315933,0.0,1.657,1332.6,1354.68,11892,5.83,XOM-Energy_Distribution,29.736,-95.517,OK,Low,2025-07-02
2025-07-03,110.89,112.47,110.6187,112.2,11223580.0,XOM,Energy,Energy Distribution,North America,USA,29.736,-95.517,0.010355695632598083,0.24863018673401976,0.0038296537105086906,0.0154030118418629,-0.20291935869825364,-0.025900179498315933,0.0,1.036,1346.4,1360.34,11224,5.52,XOM-Energy_Distribution,29.736,-95.517,OK,Low,2025-07-03
2025-07-07,111.54,112.05,110.2226,111.11,15415889.0,XOM,Energy,Energy Distribution,North America,USA,29.736,-95.517,-0.009714795008912702,0.24475369688847878,0.004055180950656807,0.016568415522256796,-0.20291935869825364,-0.025900179498315933,0.0,-0.971,1333.32,1320.37,15416,4.51,XOM-Energy_Distribution,29.736,-95.517,OK,Low,2025-07-07
2025-07-08,110.885,114.46,110.85,114.19,17913404.0,XOM,Energy,Energy Distribution,North America,USA,29.736,-95.517,0.027720277202772037,0.2557178880529768,0.005593971788921287,0.02187555916214352,-0.20291935869825364,-0.025900179498315933,0.0,2.772,1370.28,1408.26,17913,6.39,XOM-Energy_Distribution,29.736,-95.517,OK,Low,2025-07-08
2025-07-09,113.92,114.27,113.27,113.8,10652062.0,XOM,Energy,Energy Distribution,North America,USA,29.736,-95.517,-0.00341536036430512,0.2484227152020765,0.004290311558800505,0.017270206371066358,-0.20291935869825364,-0.02522443110777699,0.0,-0.342,1365.6,1360.94,10652,4.83,XOM-Energy_Distribution,29.736,-95.517,OK,Low,2025-07-09
2025-07-10,113.71,115.27,113.07,114.93,14903884.0,XOM,Energy,Energy Distribution,North America,USA,29.736,-95.517,0.009929701230228627,0.24906701346740795,0.004443471599937267,0.017840466058018253,-0.20291935869825364,-0.02522443110777699,0.0,0.993,1379.16,1392.85,14904,5.5,XOM-Energy_Distribution,29.736,-95.517,OK,Low,2025-07-10
2025-07-11,114.85,115.76,114.5053,115.43,11683884.0,XOM,Energy,Energy Distribution,North America,USA,29.736,-95.517,0.004350474201687993,0.2412917786665967,0.003629937246335641,0.015043766788885428,-0.20291935869825364,-0.02522443110777699,0.0,0.435,1385.16,1391.19,11684,5.22,XOM-Energy_Distribution,29.736,-95.517,OK,Low,2025-07-11
2025-07-14,115.225,115.225,113.22,113.92,13220303.0,XOM,Energy,Energy Distribution,North America,USA,29.736,-95.517,-0.0130815212683012,0.24069366209854584,0.0020787870920523895,0.008636650728265888,-0.20291935869825364,-0.02522443110777699,0.0,-1.308,1367.04,1349.16,13220,4.35,XOM-Energy_Distribution,29.736,-95.517,OK,Low,2025-07-14
2025-07-15,113.66,114.055,112.595,112.91,10959347.0,XOM,Energy,Energy Distribution,North America,USA,29.736,-95.517,-0.008865870786516905,0.24352957404838466,0.0014736368920209469,0.006051161949341575,-0.20291935869825364,-0.02522443110777699,0.0,-0.887,1354.92,1342.91,10959,4.56,XOM-Energy_Distribution,29.736,-95.517,OK,Low,2025-07-15
2025-07-16,112.875,113.5,112.1,112.23,11158852.0,XOM,Energy,Energy Distribution,North America,USA,29.736,-95.517,-0.006022495793109539,0.2331413636181743,0.0001496735432914181,0.0006419862223013542,-0.20291935869825364,-0.02522443110777699,0.0,-0.602,1346.76,1338.65,11159,4.7,XOM-Energy_Distribution,29.736,-95.517,OK,Low,2025-07-16
2025-07-17,111.49,112.23,111.09,111.66,13151446.0,XOM,Energy,Energy Distribution,North America,USA,29.736,-95.517,-0.005078855920876868,0.23353810169917794,-0.00024507414449577897,-0.0010493968338042786,-0.20291935869825364,-0.02522443110777699,0.0,-0.508,1339.92,1333.11,13151,4.75,XOM-Energy_Distribution,29.736,-95.517,OK,Low,2025-07-17
2025-07-18,111.11,111.73,107.34,107.77,32366594.0,XOM,Energy,Energy Distribution,North America,USA,29.736,-95.517,-0.03483790077019522,0.2565738244140138,-0.002547522443719998,-0.009929003668001821,-0.20291935869825364,-0.025900179498315933,0.0,-3.484,1293.24,1248.19,32367,3.26,XOM-Energy_Distribution,29.736,-95.517,OK,Low,2025-07-18
2025-07-21,107.6,108.77,107.44,108.05,17010405.0,XOM,Energy,Energy Distribution,North America,USA,29.736,-95.517,0.0025981256379326023,0.2566038056291601,-0.0020854563105853633,-0.008127144901347383,-0.20291935869825364,-0.025900179498315933,0.0,0.26,1296.6,1299.97,17010,5.13,XOM-Energy_Distribution,29.736,-95.517,OK,Low,2025-07-21
2025-07-22,107.98,109.44,107.61,108.54,13970885.0,XOM,Energy,Energy Distribution,North America,USA,29.736,-95.517,0.004534937528921867,0.2517001893671261,-0.0025047640994701865,-0.009951379479563184,-0.20291935869825364,-0.025900179498315933,0.0,0.453,1302.48,1308.39,13971,5.23,XOM-Energy_Distribution,29.736,-95.517,OK,Low,2025-07-22
2025-07-23,108.93,110.0,108.85,109.93,12002687.0,XOM,Energy,Energy Distribution,North America,USA,29.736,-95.517,0.01280633867698544,0.24201410753612923,-0.0006660597999516756,-0.0027521527845323747,-0.20291935869825364,-0.025900179498315933,0.0,1.281,1319.16,1336.05,12003,5.64,XOM-Energy_Distribution,29.736,-95.517,OK,Low,2025-07-23
2025-07-24,109.66,110.95,109.125,110.79,15647208.0,XOM,Energy,Energy Distribution,North America,USA,29.736,-95.517,0.00782316019285001,0.21780820712338536,0.0011554134840959214,0.005304728868372694,-0.20291935869825364,-0.025900179498315933,0.0,0.782,1329.48,1339.88,15647,5.39,XOM-Energy_Distribution,29.736,-95.517,OK,Low,2025-07-24
2025-07-25,110.73,110.98,109.7,110.4,10548938.0,XOM,Energy,Energy Distribution,North America,USA,29.736,-95.517,-0.0035201733008394243,0.21839755045021125,0.0009746001823154009,0.004462505098185995,-0.20291935869825364,-0.025900179498315933,0.0,-0.352,1324.8,1320.14,10549,4.82,XOM-Energy_Distribution,29.736,-95.517,OK,Low,2025-07-25
2025-07-28,111.085,112.1078,110.84,111.44,12352966.0,XOM,Energy,Energy Distribution,North America,USA,29.736,-95.517,0.009420289855072372,0.21474963100916467,0.0007113384342451694,0.0033124081792476386,-0.20291935869825364,-0.025900179498315933,0.0,0.942,1337.28,1349.88,12353,5.47,XOM-Energy_Distribution,29.736,-95.517,OK,Low,2025-07-28
2025-07-29,111.82,113.0,111.41,112.88,15927998.0,XOM,Energy,Energy Distribution,North America,USA,29.736,-95.517,0.012921751615218913,0.21748107859037064,0.0015907532122803683,0.007314444192529408,-0.20291935869825364,-0.025900179498315933,0.0,1.292,1354.56,1372.06,15928,5.65,XOM-Energy_Distribution,29.736,-95.517,OK,Low,2025-07-29
2025-07-30,112.41,112.61,111.26,111.9,12996905.0,XOM,Energy,Energy Distribution,North America,USA,29.736,-95.517,-0.00868178596739888,0.2129968369770183,0.0018651945443276265,0.008756911937283254,-0.20291935869825364,-0.025900179498315933,0.0,-0.868,1342.8,1331.14,12997,4.57,XOM-Energy_Distribution,29.736,-95.517,OK,Low,2025-07-30
2025-07-31,110.36,112.495,110.36,111.64,17233744.0,XOM,Energy,Energy Distribution,North America,USA,29.736,-95.517,-0.0023235031277927254,0.20922927326453894,0.0011184529429599957,0.00534558537392557,-0.20291935869825364,-0.016393382013125023,0.0,-0.232,1339.68,1336.57,17234,4.88,XOM-Energy_Distribution,29.736,-95.517,OK,Low,2025-07-31
2025-08-01,112.0,112.54,108.86,109.64,19652030.0,XOM,Energy,Energy Distribution,North America,USA,29.736,-95.517,-0.017914725904693674,0.21123455722567777,-0.0005236303066035386,-0.002478904557477804,-0.20291935869825364,-0.018309312190104152,0.0,-1.791,1315.68,1292.11,19652,4.1,XOM-Energy_Distribution,29.736,-95.517,OK,Low,2025-08-01
2025-08-04,109.22,109.92,107.085,107.37,19129474.0,XOM,Energy,Energy Distribution,North America,USA,29.736,-95.517,-0.02070412258299892,0.21836038269491004,-0.002002669269251015,-0.009171394758220017,-0.20291935869825364,-0.020959239034494138,0.0,-2.07,1288.44,1261.76,19129,3.96,XOM-Energy_Distribution,29.736,-95.517,OK,Low,2025-08-04
2025-08-05,107.22,107.8151,106.07,107.24,21314254.0,XOM,Energy,Energy Distribution,North America,USA,29.736,-95.517,-0.0012107665083357366,0.21655567063658282,-0.0015977155311283023,-0.007377851276910408,-0.20291935869825364,-0.020959239034494138,0.0,-0.121,1286.88,1285.32,21314,4.94,XOM-Energy_Distribution,29.736,-95.517,OK,Low,2025-08-05
2025-08-06,108.305,109.05,106.37,106.51,15321811.0,XOM,Energy,Energy Distribution,North America,USA,29.736,-95.517,-0.0068071615069003055,0.18892525453565268,-0.0032418792792079376,-0.017159586669214476,-0.20291935869825364,-0.020959239034494138,0.0,-0.681,1278.12,1269.42,15322,4.66,XOM-Energy_Distribution,29.736,-95.517,OK,Low,2025-08-06
2025-08-07,107.14,108.06,105.89,105.95,13468287.0,XOM,Energy,Energy Distribution,North America,USA,29.736,-95.517,-0.005257722279598198,0.1890543246452676,-0.0033296107989837986,-0.017611926123516714,-0.20291935869825364,-0.020959239034494138,0.0,-0.526,1271.4,1264.72,13468,4.74,XOM-Energy_Distribution,29.736,-95.517,OK,Low,2025-08-07
2025-08-08,106.5,107.51,105.95,106.8,14417734.0,XOM,Energy,Energy Distribution,North America,USA,29.736,-95.517,0.008022652194431323,0.18747791473188835,-0.0034204226578312892,-0.018244403148620605,-0.20291935869825364,-0.020959239034494138,0.0,0.802,1281.6,1291.88,14418,5.4,XOM-Energy_Distribution,29.736,-95.517,OK,Low,2025-08-08
2025-08-11,107.11,107.5346,105.525,105.83,13570661.0,XOM,Energy,Energy Distribution,North America,USA,29.736,-95.517,-0.009082397003745357,0.1862330780235608,-0.004060083191423354,-0.02180108514830917,-0.20291935869825364,-0.020959239034494138,0.0,-0.908,1269.96,1258.43,13571,4.55,XOM-Energy_Distribution,29.736,-95.517,OK,Low,2025-08-11
2025-08-12,106.15,107.28,105.78,106.13,14113216.0,XOM,Energy,Energy Distribution,North America,USA,29.736,-95.517,0.0028347349522819254,0.1846734425773125,-0.0033021662285384426,-0.01788111047508095,-0.20291935869825364,-0.020959239034494138,0.0,0.283,1273.56,1277.17,14113,5.14,XOM-Energy_Distribution,29.736,-95.517,OK,Low,2025-08-12
2025-08-13,106.05,107.6,105.74,107.6,17958695.0,XOM,Energy,Energy Distribution,North America,USA,29.736,-95.517,0.013850937529445106,0.19264449844954254,-0.002220413451587871,-0.011525963468764418,-0.20291935869825364,-0.020959239034494138,0.0,1.385,1291.2,1309.08,17959,5.69,XOM-Energy_Distribution,29.736,-95.517,OK,Low,2025-08-13
2025-08-14,107.515,107.59,106.441,107.38,13683472.0,XOM,Energy,Energy Distribution,North America,USA,29.736,-95.517,-0.0020446096654275214,0.19214748138923607,-0.002030990302650632,-0.010569955369523808,-0.20291935869825364,-0.020959239034494138,0.0,-0.204,1288.56,1285.93,13683,4.9,XOM-Energy_Distribution,29.736,-95.517,OK,Low,2025-08-14
